Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-19 10:31:00-05:00,33.275001525878906,33.310001373291016,33.275001525878906,33.310001373291016,33.310001373291016,983
2021-11-19 10:32:00-05:00,33.310001373291016,33.310001373291016,33.290000915527344,33.29999923706055,33.29999923706055,1005
2021-11-19 10:33:00-05:00,33.31999969482422,33.31999969482422,33.29999923706055,33.29999923706055,33.29999923706055,2233
2021-11-19 10:34:00-05:00,33.279998779296875,33.279998779296875,33.27000045776367,33.275001525878906,33.275001525878906,1584
2021-11-19 10:35:00-05:00,33.2599983215332,33.27000045776367,33.25,33.27000045776367,33.27000045776367,4326
2021-11-19 10:36:00-05:00,33.2599983215332,33.26499938964844,33.2599983215332,33.26499938964844,33.26499938964844,257
2021-11-19 10:37:00-05:00,33.25,33.279998779296875,33.25,33.26499938964844,33.26499938964844,1667
2021-11-19 10:38:00-05:00,33.26499938964844,33.26499938964844,33.26499938964844,33.26499938964844,33.26499938964844,246
2021-11-19 10:39:00-05:00,33.2599983215332,33.2599983215332,33.2599983215332,33.2599983215332,33.2599983215332,553
2021-11-19 10:40:00-05:00,33.279998779296875,33.279998779296875,33.27000045776367,33.27000045776367,33.27000045776367,415
2021-11-19 10:41:00-05:00,33.2599983215332,33.2599983215332,33.250099182128906,33.250099182128906,33.250099182128906,648
2021-11-19 10:42:00-05:00,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,33.290000915527344,292
2021-11-19 10:43:00-05:00,33.290000915527344,33.290000915527344,33.2599983215332,33.279998779296875,33.279998779296875,1919
2021-11-19 10:44:00-05:00,33.279998779296875,33.279998779296875,33.279998779296875,33.279998779296875,33.279998779296875,307
2021-11-19 10:45:00-05:00,33.2599983215332,33.27000045776367,33.2599983215332,33.2599983215332,33.2599983215332,1580
2021-11-19 10:46:00-05:00,33.27000045776367,33.29999923706055,33.27000045776367,33.29999923706055,33.29999923706055,963
2021-11-19 10:47:00-05:00,33.29100036621094,33.29999923706055,33.25,33.2599983215332,33.2599983215332,2893
2021-11-19 10:48:00-05:00,33.25,33.2599983215332,33.25,33.25,33.25,1441
2021-11-19 10:49:00-05:00,33.25,33.255001068115234,33.25,33.255001068115234,33.255001068115234,2440
2021-11-19 10:50:00-05:00,33.25,33.2599983215332,33.2400016784668,33.244998931884766,33.244998931884766,24017
2021-11-19 10:51:00-05:00,33.244998931884766,33.26499938964844,33.2400016784668,33.2400016784668,33.2400016784668,1738
2021-11-19 10:52:00-05:00,33.244998931884766,33.25,33.2400016784668,33.2400016784668,33.2400016784668,498
2021-11-19 10:53:00-05:00,33.2400016784668,33.2400016784668,33.22999954223633,33.23500061035156,33.23500061035156,760
2021-11-19 10:54:00-05:00,33.2400016784668,33.2599983215332,33.2400016784668,33.2599983215332,33.2599983215332,887
2021-11-19 10:55:00-05:00,33.26499938964844,33.290000915527344,33.26499938964844,33.290000915527344,33.290000915527344,2407
2021-11-19 10:56:00-05:00,33.29499816894531,33.29499816894531,33.279998779296875,33.279998779296875,33.279998779296875,1617
2021-11-19 10:57:00-05:00,33.279998779296875,33.279998779296875,33.279998779296875,33.279998779296875,33.279998779296875,335
2021-11-19 10:58:00-05:00,33.279998779296875,33.29999923706055,33.279998779296875,33.29999923706055,33.29999923706055,2546
2021-11-19 10:59:00-05:00,33.29999923706055,33.30500030517578,33.29999923706055,33.30500030517578,33.30500030517578,1130
2021-11-19 11:00:00-05:00,33.30500030517578,33.30500030517578,33.279998779296875,33.279998779296875,33.279998779296875,2487
2021-11-19 11:01:00-05:00,33.279998779296875,33.30799865722656,33.279998779296875,33.30799865722656,33.30799865722656,909
2021-11-19 11:02:00-05:00,33.314998626708984,33.31999969482422,33.314998626708984,33.31999969482422,33.31999969482422,470
2021-11-19 11:03:00-05:00,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,292
2021-11-19 11:04:00-05:00,33.290000915527344,33.314998626708984,33.290000915527344,33.314998626708984,33.314998626708984,2845
2021-11-19 11:05:00-05:00,33.314998626708984,33.31999969482422,33.30500030517578,33.30500030517578,33.30500030517578,2680
2021-11-19 11:06:00-05:00,33.310001373291016,33.310001373291016,33.310001373291016,33.310001373291016,33.310001373291016,440
2021-11-19 11:07:00-05:00,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,363
2021-11-19 11:09:00-05:00,33.310001373291016,33.34000015258789,33.310001373291016,33.34000015258789,33.34000015258789,1883
2021-11-19 11:10:00-05:00,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,522
2021-11-19 11:11:00-05:00,33.33000183105469,33.334999084472656,33.33000183105469,33.334999084472656,33.334999084472656,1070
2021-11-19 11:12:00-05:00,33.334999084472656,33.349998474121094,33.334999084472656,33.34000015258789,33.34000015258789,2884
2021-11-19 11:13:00-05:00,33.34000015258789,33.36000061035156,33.34000015258789,33.349998474121094,33.349998474121094,3150
2021-11-19 11:15:00-05:00,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,117
2021-11-19 11:16:00-05:00,33.349998474121094,33.36000061035156,33.349998474121094,33.349998474121094,33.349998474121094,6007
2021-11-19 11:17:00-05:00,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,342
2021-11-19 11:18:00-05:00,33.349998474121094,33.36000061035156,33.349998474121094,33.36000061035156,33.36000061035156,1724
2021-11-19 11:19:00-05:00,33.35499954223633,33.369998931884766,33.35499954223633,33.369998931884766,33.369998931884766,1612
2021-11-19 11:20:00-05:00,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,114
2021-11-19 11:21:00-05:00,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,183
2021-11-19 11:23:00-05:00,33.35499954223633,33.35499954223633,33.35499954223633,33.35499954223633,33.35499954223633,205
2021-11-19 11:24:00-05:00,33.35499954223633,33.35499954223633,33.35499954223633,33.35499954223633,33.35499954223633,392
2021-11-19 11:25:00-05:00,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,133
2021-11-19 11:27:00-05:00,33.349998474121094,33.35499954223633,33.349998474121094,33.35499954223633,33.35499954223633,3204
2021-11-19 11:28:00-05:00,33.352699279785156,33.36000061035156,33.349998474121094,33.349998474121094,33.349998474121094,2478
2021-11-19 11:29:00-05:00,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,1580
2021-11-19 11:30:00-05:00,33.36000061035156,33.3650016784668,33.36000061035156,33.36000061035156,33.36000061035156,771
2021-11-19 11:31:00-05:00,33.349998474121094,33.349998474121094,33.34000015258789,33.34000015258789,33.34000015258789,4974
2021-11-19 11:32:00-05:00,33.349998474121094,33.349998474121094,33.34000015258789,33.345001220703125,33.345001220703125,12680
2021-11-19 11:34:00-05:00,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,636
2021-11-19 11:36:00-05:00,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,33.34000015258789,380
2021-11-19 11:37:00-05:00,33.34000015258789,33.345001220703125,33.34000015258789,33.345001220703125,33.345001220703125,2356
2021-11-19 11:38:00-05:00,33.345001220703125,33.35499954223633,33.345001220703125,33.349998474121094,33.349998474121094,2045
2021-11-19 11:40:00-05:00,33.345001220703125,33.349998474121094,33.34000015258789,33.349998474121094,33.349998474121094,516
2021-11-19 11:42:00-05:00,33.345001220703125,33.35499954223633,33.345001220703125,33.349998474121094,33.349998474121094,1909
2021-11-19 11:43:00-05:00,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,33.349998474121094,101
2021-11-19 11:44:00-05:00,33.345001220703125,33.345001220703125,33.34000015258789,33.34000015258789,33.34000015258789,2734
2021-11-19 11:45:00-05:00,33.34000015258789,33.34000015258789,33.334999084472656,33.334999084472656,33.334999084472656,4313
2021-11-19 11:46:00-05:00,33.34000015258789,33.345001220703125,33.34000015258789,33.34000015258789,33.34000015258789,8181
2021-11-19 11:47:00-05:00,33.345001220703125,33.345001220703125,33.32500076293945,33.33000183105469,33.33000183105469,28439
2021-11-19 11:48:00-05:00,33.33000183105469,33.34000015258789,33.33000183105469,33.33000183105469,33.33000183105469,5569
2021-11-19 11:49:00-05:00,33.33000183105469,33.334999084472656,33.290000915527344,33.290000915527344,33.290000915527344,16377
2021-11-19 11:50:00-05:00,33.28499984741211,33.34000015258789,33.2400016784668,33.334999084472656,33.334999084472656,32503
2021-11-19 11:51:00-05:00,33.349998474121094,33.375,33.349998474121094,33.375,33.375,6622
2021-11-19 11:52:00-05:00,33.375,33.3849983215332,33.369998931884766,33.37990188598633,33.37990188598633,5623
2021-11-19 11:53:00-05:00,33.380001068115234,33.38999938964844,33.380001068115234,33.3849983215332,33.3849983215332,2805
2021-11-19 11:54:00-05:00,33.38999938964844,33.400001525878906,33.3849983215332,33.400001525878906,33.400001525878906,3585
2021-11-19 11:55:00-05:00,33.400001525878906,33.41999816894531,33.400001525878906,33.41999816894531,33.41999816894531,3765
2021-11-19 11:56:00-05:00,33.41999816894531,33.439998626708984,33.415000915527344,33.435001373291016,33.435001373291016,2939
2021-11-19 11:57:00-05:00,33.43000030517578,33.43000030517578,33.38999938964844,33.400001525878906,33.400001525878906,3369
2021-11-19 11:58:00-05:00,33.40999984741211,33.45000076293945,33.40999984741211,33.43000030517578,33.43000030517578,6182
2021-11-19 11:59:00-05:00,33.42940139770508,33.43000030517578,33.42499923706055,33.42499923706055,33.42499923706055,4391
2021-11-19 12:00:00-05:00,33.41999816894531,33.470001220703125,33.41999816894531,33.470001220703125,33.470001220703125,11757
2021-11-19 12:01:00-05:00,33.46500015258789,33.4900016784668,33.46500015258789,33.48500061035156,33.48500061035156,8656
2021-11-19 12:02:00-05:00,33.47999954223633,33.5099983215332,33.47999954223633,33.4900016784668,33.4900016784668,13320
2021-11-19 12:03:00-05:00,33.474998474121094,33.47999954223633,33.470001220703125,33.470001220703125,33.470001220703125,1722
2021-11-19 12:04:00-05:00,33.46500015258789,33.470001220703125,33.46500015258789,33.470001220703125,33.470001220703125,240
2021-11-19 12:05:00-05:00,33.470001220703125,33.529998779296875,33.470001220703125,33.529998779296875,33.529998779296875,8581
2021-11-19 12:06:00-05:00,33.529998779296875,33.54999923706055,33.52000045776367,33.54499816894531,33.54499816894531,9941
2021-11-19 12:07:00-05:00,33.53499984741211,33.53499984741211,33.53499984741211,33.53499984741211,33.53499984741211,306
2021-11-19 12:08:00-05:00,33.529998779296875,33.529998779296875,33.5099983215332,33.519901275634766,33.519901275634766,2124
2021-11-19 12:09:00-05:00,33.5,33.5099983215332,33.4900016784668,33.5098991394043,33.5098991394043,5586
2021-11-19 12:10:00-05:00,33.5078010559082,33.52949905395508,33.5078010559082,33.52000045776367,33.52000045776367,3250
2021-11-19 12:11:00-05:00,33.52000045776367,33.53499984741211,33.5099983215332,33.52909851074219,33.52909851074219,9516
2021-11-19 12:12:00-05:00,33.52909851074219,33.54999923706055,33.51499938964844,33.54999923706055,33.54999923706055,3631
2021-11-19 12:13:00-05:00,33.54499816894531,33.54499816894531,33.52989959716797,33.529998779296875,33.529998779296875,3551
2021-11-19 12:14:00-05:00,33.529998779296875,33.540000915527344,33.529998779296875,33.540000915527344,33.540000915527344,2370
2021-11-19 12:15:00-05:00,33.54999923706055,33.56990051269531,33.54499816894531,33.56990051269531,33.56990051269531,2280
2021-11-19 12:16:00-05:00,33.560001373291016,33.5890998840332,33.560001373291016,33.5890998840332,33.5890998840332,1734
2021-11-19 12:17:00-05:00,33.56999969482422,33.56999969482422,33.56999969482422,33.56999969482422,33.56999969482422,555
2021-11-19 12:18:00-05:00,33.56999969482422,33.56999969482422,33.560001373291016,33.560001373291016,33.560001373291016,467
2021-11-19 12:19:00-05:00,33.54010009765625,33.54010009765625,33.529998779296875,33.529998779296875,33.529998779296875,2342
2021-11-19 12:20:00-05:00,33.53990173339844,33.53990173339844,33.53900146484375,33.53900146484375,33.53900146484375,847
2021-11-19 12:21:00-05:00,33.540000915527344,33.54499816894531,33.529998779296875,33.529998779296875,33.529998779296875,2860
2021-11-19 12:22:00-05:00,33.53499984741211,33.54499816894531,33.529998779296875,33.529998779296875,33.529998779296875,2840
2021-11-19 12:23:00-05:00,33.529998779296875,33.529998779296875,33.529998779296875,33.529998779296875,33.529998779296875,1798
2021-11-19 12:24:00-05:00,33.529998779296875,33.540000915527344,33.529998779296875,33.540000915527344,33.540000915527344,676
2021-11-19 12:25:00-05:00,33.54499816894531,33.54499816894531,33.54499816894531,33.54499816894531,33.54499816894531,273
2021-11-19 12:26:00-05:00,33.540000915527344,33.54499816894531,33.540000915527344,33.540000915527344,33.540000915527344,765
2021-11-19 12:27:00-05:00,33.53499984741211,33.53499984741211,33.53499984741211,33.53499984741211,33.53499984741211,1266
2021-11-19 12:30:00-05:00,33.529998779296875,33.53499984741211,33.529998779296875,33.529998779296875,33.529998779296875,977
2021-11-19 12:31:00-05:00,33.529998779296875,33.529998779296875,33.525001525878906,33.525001525878906,33.525001525878906,2692
2021-11-19 12:32:00-05:00,33.529998779296875,33.540000915527344,33.529998779296875,33.540000915527344,33.540000915527344,1225
2021-11-19 12:33:00-05:00,33.54999923706055,33.55500030517578,33.54999923706055,33.55500030517578,33.55500030517578,1124
2021-11-19 12:34:00-05:00,33.56269836425781,33.56269836425781,33.529998779296875,33.529998779296875,33.529998779296875,3017
2021-11-19 12:35:00-05:00,33.5099983215332,33.5099983215332,33.505001068115234,33.5099983215332,33.5099983215332,1092
2021-11-19 12:36:00-05:00,33.5099983215332,33.52000045776367,33.505001068115234,33.52000045776367,33.52000045776367,1571
2021-11-19 12:37:00-05:00,33.529998779296875,33.53499984741211,33.529998779296875,33.53499984741211,33.53499984741211,727
2021-11-19 12:38:00-05:00,33.53499984741211,33.53499984741211,33.525001525878906,33.525001525878906,33.525001525878906,1559
2021-11-19 12:39:00-05:00,33.52000045776367,33.525001525878906,33.5099983215332,33.5099983215332,33.5099983215332,1780
2021-11-19 12:40:00-05:00,33.5099983215332,33.5099983215332,33.4900016784668,33.5,33.5,1506
2021-11-19 12:41:00-05:00,33.4900016784668,33.505001068115234,33.48500061035156,33.494998931884766,33.494998931884766,10014
2021-11-19 12:42:00-05:00,33.5,33.505001068115234,33.5,33.505001068115234,33.505001068115234,1853
2021-11-19 12:43:00-05:00,33.505001068115234,33.505001068115234,33.48500061035156,33.48500061035156,33.48500061035156,830
2021-11-19 12:44:00-05:00,33.48500061035156,33.48500061035156,33.46500015258789,33.46500015258789,33.46500015258789,1774
2021-11-19 12:45:00-05:00,33.46500015258789,33.46500015258789,33.46500015258789,33.46500015258789,33.46500015258789,723
2021-11-19 12:46:00-05:00,33.459999084472656,33.459999084472656,33.45000076293945,33.45000076293945,33.45000076293945,721
2021-11-19 12:47:00-05:00,33.45500183105469,33.459999084472656,33.45500183105469,33.459999084472656,33.459999084472656,2595
2021-11-19 12:48:00-05:00,33.452598571777344,33.452598571777344,33.439998626708984,33.439998626708984,33.439998626708984,1250
2021-11-19 12:49:00-05:00,33.44499969482422,33.45000076293945,33.44499969482422,33.44499969482422,33.44499969482422,934
2021-11-19 12:50:00-05:00,33.45000076293945,33.46500015258789,33.45000076293945,33.46500015258789,33.46500015258789,1471
2021-11-19 12:51:00-05:00,33.470001220703125,33.48500061035156,33.470001220703125,33.48500061035156,33.48500061035156,3006
2021-11-19 12:52:00-05:00,33.4900016784668,33.5,33.4900016784668,33.5,33.5,1522
2021-11-19 12:54:00-05:00,33.5,33.505001068115234,33.4828987121582,33.4828987121582,33.4828987121582,4337
2021-11-19 12:55:00-05:00,33.48500061035156,33.494998931884766,33.48500061035156,33.4900016784668,33.4900016784668,1124
2021-11-19 12:56:00-05:00,33.47999954223633,33.48500061035156,33.474998474121094,33.474998474121094,33.474998474121094,2903
2021-11-19 12:57:00-05:00,33.459999084472656,33.474998474121094,33.45500183105469,33.474998474121094,33.474998474121094,4271
2021-11-19 12:58:00-05:00,33.474998474121094,33.474998474121094,33.45500183105469,33.470001220703125,33.470001220703125,4899
2021-11-19 12:59:00-05:00,33.470001220703125,33.470001220703125,33.470001220703125,33.470001220703125,33.470001220703125,215
2021-11-19 13:00:00-05:00,33.46500015258789,33.46500015258789,33.459999084472656,33.459999084472656,33.459999084472656,906
2021-11-19 13:01:00-05:00,33.45000076293945,33.45500183105469,33.44499969482422,33.45500183105469,33.45500183105469,1650
2021-11-19 13:02:00-05:00,33.45000076293945,33.45500183105469,33.45000076293945,33.45000076293945,33.45000076293945,1306
2021-11-19 13:03:00-05:00,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,303
2021-11-19 13:04:00-05:00,33.4556999206543,33.4556999206543,33.4556999206543,33.4556999206543,33.4556999206543,209
2021-11-19 13:05:00-05:00,33.45500183105469,33.45500183105469,33.45500183105469,33.45500183105469,33.45500183105469,111
2021-11-19 13:06:00-05:00,33.459999084472656,33.46500015258789,33.45500183105469,33.46500015258789,33.46500015258789,4599
2021-11-19 13:07:00-05:00,33.459999084472656,33.46500015258789,33.45000076293945,33.45000076293945,33.45000076293945,1817
2021-11-19 13:08:00-05:00,33.43000030517578,33.44499969482422,33.43000030517578,33.44499969482422,33.44499969482422,4711
2021-11-19 13:09:00-05:00,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,388
2021-11-19 13:11:00-05:00,33.45000076293945,33.47999954223633,33.45000076293945,33.47999954223633,33.47999954223633,1605
2021-11-19 13:12:00-05:00,33.470001220703125,33.470001220703125,33.459999084472656,33.46500015258789,33.46500015258789,1212
2021-11-19 13:13:00-05:00,33.459999084472656,33.459999084472656,33.45500183105469,33.45500183105469,33.45500183105469,917
2021-11-19 13:14:00-05:00,33.45000076293945,33.45000076293945,33.439998626708984,33.45000076293945,33.45000076293945,1952
2021-11-19 13:15:00-05:00,33.45000076293945,33.46500015258789,33.45000076293945,33.45500183105469,33.45500183105469,1558
2021-11-19 13:16:00-05:00,33.45000076293945,33.45500183105469,33.45000076293945,33.45000076293945,33.45000076293945,305
2021-11-19 13:17:00-05:00,33.439998626708984,33.439998626708984,33.41999816894531,33.43000030517578,33.43000030517578,1654
2021-11-19 13:18:00-05:00,33.43000030517578,33.43000030517578,33.43000030517578,33.43000030517578,33.43000030517578,159
2021-11-19 13:19:00-05:00,33.43009948730469,33.43009948730469,33.43009948730469,33.43009948730469,33.43009948730469,200
2021-11-19 13:20:00-05:00,33.439998626708984,33.45000076293945,33.439998626708984,33.45000076293945,33.45000076293945,1661
2021-11-19 13:21:00-05:00,33.45000076293945,33.45000076293945,33.439998626708984,33.439998626708984,33.439998626708984,1304
2021-11-19 13:23:00-05:00,33.439998626708984,33.439998626708984,33.43000030517578,33.43000030517578,33.43000030517578,2206
2021-11-19 13:24:00-05:00,33.41999816894531,33.41999816894531,33.39500045776367,33.400001525878906,33.400001525878906,1877
2021-11-19 13:25:00-05:00,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,284
2021-11-19 13:26:00-05:00,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,313
2021-11-19 13:27:00-05:00,33.38999938964844,33.400001525878906,33.38999938964844,33.400001525878906,33.400001525878906,1018
2021-11-19 13:28:00-05:00,33.404998779296875,33.404998779296875,33.380001068115234,33.380001068115234,33.380001068115234,3114
2021-11-19 13:29:00-05:00,33.380001068115234,33.3849983215332,33.369998931884766,33.369998931884766,33.369998931884766,2514
2021-11-19 13:30:00-05:00,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,1106
2021-11-19 13:31:00-05:00,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,134
2021-11-19 13:32:00-05:00,33.369998931884766,33.380001068115234,33.36000061035156,33.36000061035156,33.36000061035156,3510
2021-11-19 13:33:00-05:00,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,100
2021-11-19 13:34:00-05:00,33.3650016784668,33.3650016784668,33.3650016784668,33.3650016784668,33.3650016784668,121
2021-11-19 13:35:00-05:00,33.369998931884766,33.375,33.36000061035156,33.36000061035156,33.36000061035156,2045
2021-11-19 13:37:00-05:00,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,33.36000061035156,327
2021-11-19 13:38:00-05:00,33.35499954223633,33.35499954223633,33.349998474121094,33.349998474121094,33.349998474121094,1119
2021-11-19 13:39:00-05:00,33.31999969482422,33.334999084472656,33.31999969482422,33.33000183105469,33.33000183105469,1074
